"id","text","link"
295,"[code:]java[:code]
http://code.google.com/p/jsyntaxpane/


    DefaultSyntaxKit.initKit();
    JEditorPane editorPane=new JEditorPane();
    JScrollPane textScrollPane=new JScrollPane(editorPane);

    textScrollPane.setAutoscrolls(true);
    textScrollPane.setVerticalScrollBarPolicy(JScrollPane.VERTICAL_SCROLLBAR_ALWAYS);
    editorPane.setContentType(""text/java"");//выставляем тип Java, JavaScript, Properties, Groovy, C, C++, XML, SQL, Ruby , Python
[/code]",""
296,"[code:]groovy[:code]
    BufferedReader br = new BufferedReader(new InputStreamReader(System.in))
    print ""Input:""
    def userInput = br.readLine()
    println ""You entered: $userInput""
[/code]","http://stackoverflow.com/questions/10184091/groovy-console-read-input"
297,"[code:]cmd[:code]
%GROOVY_HOME%\bin\groovy E:\_own_repository_data\groovy\trunk\scripts\sx_loader.groovy
[/code]",""
298,"[code:]groovy[:code]
def zipFile = new java.util.zip.ZipFile(file)
zipFile.entries().findAll{it.name.endsWith('.jar')}.each {
    def name = it.name
    def fileJar = new File(""${basicDerictoryForLoad}${name}"")
    println ""Сохранили jar: ${fileJar}""
    def is = zipFile.getInputStream(it)
    fileJar.withOutputStream{out -> 
        out << is
    }
}
[/code]",""
299,"[code:]groovy[:code]
BufferedReader br = new BufferedReader(new InputStreamReader(System.in))
print ""Input:""
def userInput = br.readLine()
println ""You entered: $userInput""
[/code]",""
300,"[code:]sql[:code]
select TO_CHAR(date ,'YYYY-MM-DD HH:MI:SS')
[/code]",""
301,"[code:]java[:code]Clipboard clipboard = Toolkit.getDefaultToolkit().getSystemClipboard();
clipboard.setContents(new HtmlSelectionDataFlavor(hTMLEditorPane.getText()), null);


package ru.ezhov.schedulerproductiontasks.tools;

import java.awt.datatransfer.DataFlavor;
import java.awt.datatransfer.Transferable;
import java.awt.datatransfer.UnsupportedFlavorException;
import java.io.InputStream;
import java.io.Reader;
import java.io.StringBufferInputStream;
import java.io.StringReader;
import java.util.ArrayList;
import java.util.List;

/**
 * Копируем текст как HTML в буфер обмена
 * <p>
 * @author ezhov_da
 */
public class HtmlSelectionDataFlavor implements Transferable
{

    private static final List<DataFlavor> htmlFlavors = new ArrayList<>(3);

    static
    {
        try
        {
            htmlFlavors.add(new DataFlavor(""text/html;class=java.lang.String""));
            htmlFlavors.add(new DataFlavor(""text/html;class=java.io.Reader""));
            htmlFlavors.add(new DataFlavor(""text/html;charset=unicode;class=java.io.InputStream""));
        } catch (ClassNotFoundException ex)
        {
            ex.printStackTrace();
        }
    }

    private String html;

    public HtmlSelectionDataFlavor(String html)
    {
        this.html = html;
    }

    public DataFlavor[] getTransferDataFlavors()
    {
        return (DataFlavor[]) htmlFlavors.toArray(new DataFlavor[htmlFlavors.size()]);
    }

    public boolean isDataFlavorSupported(DataFlavor flavor)
    {
        return htmlFlavors.contains(flavor);
    }

    public Object getTransferData(DataFlavor flavor) throws UnsupportedFlavorException
    {
        if (String.class.equals(flavor.getRepresentationClass()))
        {
            return html;
        } else if (Reader.class.equals(flavor.getRepresentationClass()))
        {
            return new StringReader(html);
        } else if (InputStream.class.equals(flavor.getRepresentationClass()))
        {
            return new StringBufferInputStream(html);
        }
        throw new UnsupportedFlavorException(flavor);
    }
}

[/code]","http://stackoverflow.com/questions/30518705/copy-jtextarea-as-text-html-dataflavor"
302,"","http://www.2ality.com/2010/12/simple-way-of-sending-emails-in-java.html"
50,"[code:]java[:code]import java.util.logging.*

private static final Logger LOG = Logger.getLogger(AbsolutePath.class.getName());

try
{
  LogManager.getLogManager().readConfiguration(PortalStocks.class.getResourceAsStream(""/ru/ezhov/portalstocks/src/logger.properties""));
} catch (Exception ex)
{
  logger.logp(Level.WARNING, PortalStocks.class.getName(), ""main"", ""Don't load properties logger"", ex);
}

[/code]",""
304,"[code:]vb[:code]
DRIVER={Teradata};DBCNAME=teradata;UID=;PWD=;USEINTEGRATEDSECURITY=Y; AUTHENTICATION=;charset=UTF16;
--Подключение через драйвер к основному серверу терадаты--

DRIVER={Teradata};DBCNAME=tddev;UID=;PWD=;USEINTEGRATEDSECURITY=Y; AUTHENTICATION=;charset=UTF16;
--Подключение через драйвер к серверу разработки терадаты--

DRIVER=SQL Server;SERVER=otz-prod1;Trusted_Connection=Yes;
--Подключение через драйвер к текущему sql серверу--

DRIVER=SQL Server;SERVER=hyper;Trusted_Connection=Yes;
--Подключение через драйвер к старому sql серверу-- 
[/code]",""
305,"[code:]sql[:code]V_USER_QUERY_LOG_TEXT 

[/code]",""
303,"[code:]sql[:code]SELECT 
	* 
FROM PRD_VD_DM.V_ABORTED_USER_SESSION 
WHERE 
	--day_id = DATE - 1 
	--AND 
	--user_name = 'EZHOV_DA' -- отстрел 
	--AND
	SESSION_ID = 97305799
	
-- show view PRD_VD_DM.V_ABORTED_USER_SESSION 	

[/code]",""
339,"","http://docs.spring.io/spring-ws/site/"
313,"[code:]VBA[:code]
Public Function textTranslite(text As String) As String
    Dim dic As New dictionary
    
    dic.Add ""А"", ""A""
    dic.Add ""а"", ""a""
    dic.Add ""Б"", ""B""
    dic.Add ""б"", ""b""
    dic.Add ""В"", ""V""
    dic.Add ""в"", ""v""
    dic.Add ""Г"", ""G""
    dic.Add ""г"", ""g""
    dic.Add ""Д"", ""D""
    dic.Add ""д"", ""d""
    dic.Add ""Е"", ""E""
    dic.Add ""е"", ""e""
    dic.Add ""Ё"", ""YO""
    dic.Add ""ё"", ""yo""
    dic.Add ""Ж"", ""ZH""
    dic.Add ""ж"", ""zh""
    dic.Add ""З"", ""Z""
    dic.Add ""з"", ""z""
    dic.Add ""И"", ""I""
    dic.Add ""и"", ""i""
    dic.Add ""Й"", ""Y""
    dic.Add ""й"", ""y""
    dic.Add ""К"", ""K""
    dic.Add ""к"", ""k""
    dic.Add ""Л"", ""L""
    dic.Add ""л"", ""l""
    dic.Add ""М"", ""M""
    dic.Add ""м"", ""m""
    dic.Add ""Н"", ""N""
    dic.Add ""н"", ""n""
    dic.Add ""О"", ""O""
    dic.Add ""о"", ""o""
    dic.Add ""П"", ""P""
    dic.Add ""п"", ""p""
    dic.Add ""Р"", ""R""
    dic.Add ""р"", ""r""
    dic.Add ""С"", ""S""
    dic.Add ""с"", ""s""
    dic.Add ""Т"", ""T""
    dic.Add ""т"", ""t""
    dic.Add ""У"", ""U""
    dic.Add ""у"", ""u""
    dic.Add ""Ф"", ""F""
    dic.Add ""ф"", ""f""
    dic.Add ""Х"", ""KH""
    dic.Add ""х"", ""kh""
    dic.Add ""Ц"", ""TS""
    dic.Add ""ц"", ""ts""
    dic.Add ""Ч"", ""CH""
    dic.Add ""ч"", ""ch""
    dic.Add ""Ш"", ""SH""
    dic.Add ""ш"", ""sh""
    dic.Add ""Щ"", ""SHCH""
    dic.Add ""щ"", ""shch""
    dic.Add ""ъ"", """"
    dic.Add ""ы"", ""y""
    dic.Add ""ь"", """"
    dic.Add ""Э"", ""E""
    dic.Add ""э"", ""e""
    dic.Add ""Ю"", ""YU""
    dic.Add ""ю"", ""yu""
    dic.Add ""Я"", ""YA""
    dic.Add ""я"", ""ya""
    dic.Add "" "", ""_""


    Dim resultText As String
    Dim selectChar As String

    For i = 1 To Len(text)
        selectChar = Mid(text, i, 1)
        If (dic.Exists(selectChar)) Then
            Dim replaceChar As String
            replaceChar = dic.Item(selectChar)
            resultText = resultText & replaceChar
        Else
            resultText = resultText & selectChar
        End If
    Next i

    textTranslite = resultText
End Function
[/code]",""
314,"[code:]vba[:code]
Public Function getSystemSeparator() As String
    Dim separator As String
    separator = Mid(CStr(1 / 2), 2, 1)
    getSystemSeparator = separator
End Function

[/code]",""
315,"[code:]java[:code]
package testfx;

import java.util.logging.Logger;
import javafx.application.Application;
import javafx.application.Platform;
import javafx.beans.value.ChangeListener;
import javafx.beans.value.ObservableValue;
import javafx.scene.Scene;
import javafx.scene.control.Button;
import javafx.scene.control.ScrollPane;
import javafx.scene.control.TextArea;
import javafx.scene.layout.BorderPane;
import javafx.scene.layout.VBox;
import javafx.scene.web.WebEngine;
import javafx.scene.web.WebView;
import javafx.stage.Stage;
import netscape.javascript.JSObject;

/**
 *
 * @author ezhov_da
 */
public class WebViewTest extends Application
{
    private static final Logger LOG = Logger.getLogger(WebViewTest.class.getName());

    private String url = ""file:///C:/Users/ezhov_da/Desktop/index.htm"";
    private TextArea textArea = new TextArea();

    public static void main(String[] args)
    {
        launch(args);
    }

    @Override
    public void start(Stage primaryStage) throws Exception
    {
        WebView webView = new WebView();
        WebEngine webEngine = webView.getEngine();
        webEngine.load(url);

        BorderPane borderPane = new BorderPane(webView);

        ScrollPane scrollPane = new ScrollPane(textArea);
        scrollPane.setFitToHeight(true);
        scrollPane.setFitToWidth(true);

        //JSObject jsobj = (JSObject) webEngine.executeScript(""window"");
        //jsobj.setMember(""java"", new Bridge());
        textArea.textProperty().addListener(new ChangeListener<String>()
        {
            @Override
            public void changed(final ObservableValue<? extends String> observable, final String oldValue, final String newValue)
            {
                if (newValue != null && !"""".equals(newValue))
                {
                    String val = newValue;
                    val = val.replace(""'"", ""\\'"");
                    val = val.replace(""\""'"", ""\\"");
                    val = val.replace(System.getProperty(""line.separator""), ""\\n"");
                    val = val.replace(""\n"", ""\\n"");
                    val = val.replace(""\r"", ""\\n"");

                    webEngine.executeScript(""textFrom = \"""" + val + ""\"""");
                    webEngine.executeScript(""editor.setValue(textFrom, -1);"");
                }
            }
        });

        VBox vBox = new VBox();
        vBox.getChildren().addAll(borderPane, scrollPane);

        Scene scene = new Scene(vBox);
        primaryStage.setScene(scene);
        primaryStage.show();
    }

    class Bridge
    {
        public void setText()
        {
            textArea.setText(""asaszbzfnxdnxnxcvnxvn"");
        }
    }

}

[/code]

[code:]html[:code]
<!DOCTYPE html>
<html lang=""en"">
<head>
<title>ACE in Action</title>
<style type=""text/css"" media=""screen"">
    #editor { 
        position: absolute;
        top: 0;
        right: 0;
        bottom: 0;
        left: 0;
    }
</style>

<script>
$( document ).ready(function() {
	editor.on('change', function() {
			//java.setText()
			//alert(""i'm alive"");
		});	
});
</script>

</head>
<body>

<div id=""editor""></div>
    
<script src=""ace-builds/src-noconflict/ace.js"" type=""text/javascript"" charset=""utf-8""></script>
<script>
	var textFrom = """"
    var editor = ace.edit(""editor"");
    editor.setTheme(""ace/theme/monokai"");
    editor.getSession().setMode(""ace/mode/groovy"");
</script>
</body>
</html>
[/code]",""
316,"[code:]vb[:code]
Private ado As ADODB.connection

Property Get getADO() As ADODB.connection
    Set getADO = ado
End Property
                   
Private Sub Class_Initialize()
    Set ado = New ADODB.connection
    ConnectString = ""DRIVER=SQL Server;SERVER=otz-prod1;Trusted_Connection=Yes;""
    ado.ConnectionTimeout = 0
    ado.CommandTimeout = 0
    ado.Open ConnectString
End Sub

[/code]",""
338,"<a href=""http://www.javatips.net/blog/dbcp-connection-pooling-example"">http://www.javatips.net/blog/dbcp-connection-pooling-example</a>
<a href=""http://commons.apache.org/proper/commons-dbcp/download_dbcp.cgi"">http://commons.apache.org/proper/commons-dbcp/download_dbcp.cgi</a>",""
